,ID,ID_country_name,ID_country_code,ID_year,ID_country_year,ID_region,ID_subregion,C_A1,L_A1,U_A1,C_SD11,L_SD11,U_SD11,C_SD12,C_SD13,L_SD13,U_SD13,C_SD14,L_SD14,U_SD14,C_A2,L_A2,U_A2,C_SD21,L_SD21,U_SD21,C_SD22,L_SD22,U_SD22,C_SD22A,L_SD22A,U_SD22A,C_SD22B,L_SD22B,U_SD22B,C_SD22C,L_SD22C,U_SD22C,C_SD22D,L_SD22D,U_SD22D,C_SD22E,L_SD22E,U_SD22E,C_SD23,L_SD23,U_SD23,C_SD23A,L_SD23A,U_SD23A,C_SD23B,L_SD23B,U_SD23B,C_SD23C,L_SD23C,U_SD23C,C_A3,L_A3,U_A3,C_SD31,L_SD31,U_SD31,C_SD32,L_SD32,U_SD32,C_SD33,L_SD33,U_SD33,C_A4,L_A4,U_A4,C_SD41,L_SD41,U_SD41,C_SD42,L_SD42,U_SD42,C_SD51,L_SD51,U_SD51,C_SD52,C_SD53,C_SD54,v_11_01,v_11_02,v_11_03,v_11_04,v_11_05,v_11_06,v_12_01,v_12_02,v_13_01,v_13_02,v_13_03,v_13_04,v_13_05,v_13_06,v_14_01,v_14_02,v_14_03,v_14_04,v_21_01,v_21_02,v_21_03,v_21_04,v_21_05,v_22_01,v_22_02,v_22_03,v_22_04,v_22_05,v_22_06,v_22_07,v_22_08,v_22_11,v_22_12,v_22_13,v_22_14,v_22_15,v_22_16,v_22_21,v_22_22,v_22_23,v_22_24,v_22_31,v_22_32,v_22_33,v_22_34,v_22_35,v_22_36,v_22_41,v_22_42,v_22_43,v_22_44,v_22_45,v_22_46,v_22_47,v_23_01,v_23_02,v_23_03,v_23_04,v_23_05,v_23_06,v_23_07,v_23_08,v_23_09,v_23_10,v_23_21,v_23_22,v_23_23,v_23_24,v_23_25,v_23_26,v_23_27,v_23_31,v_23_32,v_23_33,v_23_34,v_23_35,v_23_36,v_23_37,v_31_01,v_31_02,v_31_03,v_31_04,v_31_05,v_32_01,v_32_02,v_32_03,v_32_04,v_32_05,v_32_06,v_33_01,v_33_02,v_33_03,v_33_04,v_33_05,v_41_01,v_41_02,v_41_03,v_41_04,v_41_05,v_42_01,v_42_02,v_42_03,v_42_04,v_42_05,v_42_06,v_51_01,v_51_02,v_51_03,v_51_04,v_51_05,v_51_06,v_52_01,v_53_01,v_53_02,v_54_01,v_54_02
539,540,El Salvador,92,2019,922019,Latin America/Caribbean,Central America,0.7084605606474038,0.6432390843829056,0.7736820369119021,0.7209816980664154,0.6793255081496149,0.7626378879832159,0.8844211052763191,0.7062549281214143,0.6536063143902751,0.7589035418525536,1.0,0.78177166,1.2182283,0.4532523850321325,0.4080327241081632,0.4984720459561018,0.3998684356846111,0.3705418130926706,0.4291950582765516,0.6547934205228888,0.6232472853572516,0.686339555688526,0.6177257685725975,0.58935312814987,0.6460984089953251,0.6597499933998322,0.6159196716877482,0.7035803151119162,0.6618854109087631,0.595477128758234,0.7282936930592921,0.6037044337014028,0.5524246486256135,0.6549842187771922,0.5033197135390395,0.4631203796739803,0.5435190474040986,0.4126561434837709,0.3592109791010931,0.4661013078664488,0.3152112904694466,0.2581980605284093,0.3722245204104838,0.6439942756666909,0.6198894984130345,0.6680990529203472,0.6152195625172101,0.5518025542498631,0.6786365707845571,0.6144519363614703,0.5427874516585499,0.6861164210643907,0.6315872070298579,0.5934467041794846,0.6697277098802314,0.4605633349456711,0.4215180021796626,0.4996086677116796,0.7050652842568889,0.66214460297748,0.7479859655362977,0.438277933759679,0.3969161705359309,0.4796396969834271,0.4375162926752688,0.3998981232877086,0.4751344620628289,0.4386726921740471,0.3930091872332163,0.4843361971148779,0.5070255591114062,0.4609252668853138,0.5531258513374987,0.6334000000000001,0.0166453265044814,0.0,0.5951122853368559,0.6514758352254298,0.5428806584362139,0.7933723196881092,0.6906131842840703,1.0,1.0,0.6532633158289572,0.9048796571051764,0.795169082125604,0.9029402940294028,0.9436333394936242,0.8,1.0,1.0,1.0,1.0,1.0,0.4176539513084234,0.420591747379594,0.4371966019417475,0.2492993066824015,0.3333333333333333,0.7605478589420653,0.4971823048746126,0.7269726501100283,0.7378401852924146,0.7389690721649483,0.7067952388127166,0.6666666666666666,0.5,0.7044025157232704,0.7349096783668674,0.9290103492884864,0.66666669,0.5,0.5,0.8674130819092516,0.8129708967351159,1.0,0.5,0.7317744154057773,0.9022099447513812,0.8701245381141371,1.0,1.0,0.5,0.6934865900383143,0.6631395854471662,0.6579147063287296,0.7920835785756327,0.5,0.8090277777777778,0.375,0.2989206128133705,0.3455497382198953,0.4340033500837521,0.4738717339667459,0.4142554693013409,,,,,1.0,,0.8318389952119004,0.5480572597137015,0.8543021813493136,0.5046481858212765,0.298542617400265,0.2937869822485207,0.578201219512195,0.8197494712868065,0.7199120920529466,0.4854901960784314,,1.0,0.33333334,0.6894832275611967,0.6106020942408377,0.7135614702154627,0.7094284138945047,0.83333331,0.5820374484290702,0.5521697511167837,0.5859950859950859,0.5859643872512345,0.32638890000000004,0.0,0.7142857142857143,0.8491969568892646,0.5938733617558819,0.5400223677903818,0.5,0.4196220930232558,0.3076222289705435,0.4632386107352278,0.4923315259488768,0.33333334,0.6066554209477074,0.4023356040595024,0.4428240425241925,0.5961728802375453,0.5031869078380706,0.5,0.6563384712173639,0.521486643437863,0.4950278105511546,,,,0.6334000000000001,0.0166453265044814,1.0,0.0,0.5479881008298105
674,675,Panama,95,2019,952019,Latin America/Caribbean,Central America,0.7823372097366513,0.7177660064026503,0.8469084130706523,0.8318500200810345,0.7903215453192787,0.8733784948427903,0.9338334583645912,0.6881478867883131,0.6479849723916056,0.7283108011850206,1.0,0.78177166,1.2182283,0.6952846858956797,0.6500213908205308,0.7405479809708286,0.7358274397206209,0.7059432078041298,0.7657116716371121,0.7035397823983673,0.6706582880506279,0.7364212767461068,0.6529530677410466,0.6231545016956107,0.6827516337864824,0.7593169940858849,0.7104747268721447,0.8081592612996253,0.6351758876165271,0.5688761974429536,0.7014755777901006,0.5629265202845961,0.5147375243613127,0.6111155162078795,0.625927289896447,0.5871953330026974,0.6646592467901965,0.5107402978621443,0.4554409094826731,0.5660396862416155,0.4634732660180195,0.43860878795751507,0.488337744078524,0.6841907026819458,0.6591626730547488,0.7092187323091428,0.6238629229550697,0.5767170453422832,0.6710088005678563,0.6443963805249302,0.5730829164376842,0.7157098446121762,0.599191236801714,0.5664992548118557,0.6318832187915724,0.4846552525275291,0.4481580273184732,0.521152477736585,0.7911817674738619,0.7463929809032229,0.8359705540445009,0.5193652417571427,0.4782218762048603,0.5605086073094251,0.5026082073553991,0.468353390078702,0.5368630246320962,0.5433223827352439,0.5012834460615333,0.5853613194089545,0.5191749979728645,0.4740890598286707,0.5642609361170583,0.7565999999999999,0.0768245838668374,0.7078841837180264,0.7930977542932629,0.549626986701265,0.8014814814814815,0.7959214275003748,0.8306756534604636,1.0,1.0,0.8015003750937735,0.8870755028025058,0.8438003220611917,0.8438343834383438,0.9016817593790428,1.0,1.0,1.0,1.0,1.0,1.0,0.7492513995573493,0.7675467692715935,0.4296116504854368,0.5077445050892462,0.6666666666666666,0.5689546599496221,0.5915750915750916,0.8017918893429739,0.7469600463231038,0.7855670103092783,0.838330571041133,0.6666666666666666,0.5,0.7525230364194821,0.7716257893963872,0.9463130659767142,1.0,1.0,1.0,0.7849145550972303,0.9185994977101491,0.66666669,1.0,0.7719700443221765,0.8415745856353591,0.7851375393458327,1.0,1.0,1.0,0.7129173508483854,0.723873025076098,0.7615723174988617,0.8415244261330195,1.0,0.875,1.0,0.6491991643454039,0.524705497382199,0.4998324958123952,0.653715643026807,0.6452011291460833,0.5932028836251287,0.6594650205761318,0.6454265159301129,0.6235541535226078,0.8333333333333334,,0.9111847795148532,0.6204498977505113,0.8850112252676695,0.6885788471900584,0.5246577359046077,0.623224852071006,0.6064024390243902,0.746705710102489,0.8277255620364833,0.3314509803921569,0.8284518828451882,0.66666669,1.0,0.7441069809610154,0.6699934554973821,0.5575095057034221,0.6974820804999081,0.83333331,0.5330053951126626,0.5473835354179961,0.6372850122850123,0.6474637139009427,0.5,0.5,0.8253968253968255,0.7426880811496196,0.8114637612505922,0.6815785269212334,0.5,0.5656976744186046,0.4520194351655025,0.5405202225229289,0.4833462432223083,0.33333334,0.6561877012728108,0.6295009036563326,0.6754804415973831,0.5278785879247773,0.3844961240310077,0.5,0.6303869141239383,0.6872822299651568,0.4035058149334232,0.5626242544731611,0.5765510340226817,0.548280522600991,0.7565999999999999,0.0768245838668374,1.0,0.9798994974874372,0.7224048849224988
1034,1035,Chile,155,2019,1552019,Latin America/Caribbean,South America,0.9068918055404972,0.8404422566636252,0.9733413544173696,0.9421186871839862,0.9000980545912711,0.9841393197767012,0.9874968742185546,0.7855620111359128,0.7239289465009492,0.8471950757708765,1.0,0.78177166,1.2182283,0.7303489238096328,0.6834736836771549,0.7772241639421107,0.7774532788340245,0.7463023734756509,0.8086041841923981,0.7226483025738153,0.6895301598153277,0.7557664453323029,0.6787356946818677,0.6475842550555496,0.7098871343081857,0.6270533351310443,0.5795130736314765,0.6745935966306121,0.8318778988189416,0.7617161800824522,0.9020396175554308,0.8576022099634819,0.8019885963781356,0.9132158235488282,0.561867240039722,0.5249966149016134,0.5987378651778306,0.5536472059084948,0.5012876822554687,0.6060067295615209,0.5222970593277368,0.4949246723940605,0.5496694462614131,0.7778985491134218,0.7515786686836405,0.8042184295432031,0.6085271838882328,0.5642669603710311,0.6527874074054345,0.7547062313652249,0.6811217375901888,0.8282907251402609,0.7786844109384229,0.7352957549063938,0.822073066970452,0.752711764655346,0.7032362022526897,0.8021873270580022,0.7092154315377474,0.6642017252496069,0.7542291378258879,0.7299936472540193,0.6805024109818087,0.7794848835262298,0.7516328693201414,0.720621225282971,0.7826445133573118,0.7001381367379802,0.6608105042934667,0.7394657691824937,0.6410675556343778,0.5964710008294158,0.6856641104393397,0.4974,0.0448143405889885,0.8120886253720455,0.8850726552179655,0.851119039896205,0.814156378600823,0.9469185784975258,0.9179681078415256,1.0,1.0,0.962490622655664,0.9071876030333004,0.7909822866344606,0.9332433243324332,0.9379042690815008,1.0,1.0,1.0,1.0,1.0,1.0,0.7802369483140216,0.7479103091415682,0.7835254854368932,0.7325564242513646,1.0,0.6314546599496221,0.6859678782755706,0.6499528450172901,0.7488419224088014,0.7870790378006872,0.9291848726834412,1.0,1.0,0.6777826532104725,0.6757233073872815,0.5611254851228978,1.0,1.0,0.5,0.8815556865055981,0.9282020977987884,1.0,1.0,0.9605685465382852,0.998756906077348,0.9237717257424388,1.0,1.0,1.0,0.8162287903667214,0.8989708653428031,0.6998027014721505,0.7504414361389051,0.75,0.8020833333333334,0.625,0.6491991643454039,0.6353075916230366,0.600502512562814,0.5690532745164574,0.6882498235709245,0.6086508753861998,0.9495884773662552,0.7482014388489209,0.8906414300736067,0.8333333333333334,,0.9364051226803118,0.6678936605316973,0.8868100022813992,0.7609560805320751,0.3618430737523922,0.5908284023668638,0.6181402439024389,0.8436635757279973,0.7961696265053039,0.3541960784313725,0.7615062761506276,0.66666669,0.33333334,0.8327289211242067,0.8846531413612565,0.8048162230671736,0.7454512038228267,1.0,0.794827039035227,0.7222399489470325,0.9355036855036856,0.7755499027382912,0.7361111,1.0,0.6276913405626277,0.6924767540152156,0.7408810990052108,0.7258347978910369,1.0,0.6809593023255814,0.8139993926510779,0.8801683957299653,0.8020139426800929,0.66666669,0.7320963042478147,0.7943834283331017,0.7545318249965925,0.6088749587594853,0.6880275624461671,0.75,0.7967914438502672,0.7373693379790942,0.7429630878139222,0.3979201712800123,0.5285190126751167,0.5804174801021174,0.4974,0.0448143405889885,1.0,0.942713567839196,0.861437294504462
1079,1080,Argentina,160,2019,1602019,Latin America/Caribbean,South America,0.8196179767018991,0.7530437971241397,0.8861921562796584,0.8536424343344312,0.8115732144818726,0.8957116541869898,0.9451862965741435,0.7473031590358609,0.6966344001114524,0.7979719179602696,1.0,0.78177166,1.2182283,0.664259255347782,0.6174714641333056,0.7110470465622584,0.6477718016020099,0.6185512901217212,0.6769923130822986,0.7283298410151925,0.6968052521809605,0.7598544298494245,0.7138913638943502,0.6857121401655446,0.7420705876231557,0.6712048999862924,0.6265030955137041,0.7159067044588807,0.7908838335158531,0.7244982975144245,0.8572693695172817,0.6898293559566543,0.6387417888877545,0.7409169230255541,0.5251173799928339,0.4895869651630444,0.5606477948226234,0.6214343842619142,0.5671158133599788,0.6757529551638496,0.5742420641765326,0.5436415244805143,0.6048426038725508,0.7458657322485702,0.7228030209144622,0.7689284435826782,0.7212601202561613,0.6727588068300984,0.7697614336822242,0.6655130019716375,0.5927938136299088,0.7382321903133663,0.5875620369143861,0.5529359553736982,0.6221881184550739,0.5457406538807121,0.5070499502002576,0.5844313575611667,0.8096296034350255,0.7667045612080571,0.852554645661994,0.55455653683499,0.5101666584802391,0.5989464151897408,0.5166548113379582,0.4826376775185848,0.5506719451573316,0.6049802582193959,0.5582938502205599,0.6516666662182321,0.6493209093829563,0.6041303566035965,0.6945114621623161,0.7948999999999999,0.0192061459667093,0.7268687259689711,0.6086525759577278,0.7392150502757054,0.6278189300411523,0.9001349527665317,0.8832812756863389,1.0,1.0,0.8355588897224306,0.9071876030333004,0.9206119162640902,0.8045304530453045,0.9506560709665496,0.8,1.0,1.0,1.0,1.0,1.0,0.6573362843379769,0.6543717659546238,0.6389563106796116,0.4418055760436643,0.6666666666666666,0.7142632241813601,0.6804733727810651,0.8157812008802264,0.8287492762015055,0.8010996563573882,0.8604791321380142,0.6666666666666666,1.0,0.6802691238847448,0.7861653693640769,0.9167205692108668,0.66666669,0.5,0.5,0.8815556865055981,0.9106219530211256,1.0,1.0,0.9006571908910287,0.8058011049723758,0.9154235664431368,1.0,1.0,1.0,0.7842090859332239,0.8170749383968691,0.6597359235088783,0.7317539729252501,0.75,0.7395833333333334,0.5,0.5066155988857939,0.5657722513089005,0.6514237855946399,0.6973193077706142,0.6104446012702893,0.6755921730175076,0.9495884773662552,0.8931140801644399,0.8422712933753943,1.0,,0.8829833499449727,0.7685071574642127,0.9021230693334222,0.7463480819958006,0.6201972618872369,0.631508875739645,0.6727134146341464,0.7955100048804296,0.8206459237601529,0.6103529411764705,0.9288702928870294,0.66666669,0.66666669,0.5265185856754306,0.5981675392670157,0.6028200253485425,0.6563131777246829,1.0,0.5672802284988893,0.6179004467134652,0.7352579852579852,0.7288642825078558,0.33333334,0.5,0.8477133427628478,0.8617075232459847,0.7069319437865151,0.7178463013260904,0.5,0.4135174418604651,0.6018827816580625,0.5836716283265674,0.4261812548412083,0.40972221,0.6718294740070541,0.5522035312108995,0.7103720866839307,0.6240514681623227,0.6418604651162791,0.75,0.8049701163888014,0.7110917537746806,0.6013821001179842,,,0.6990539119987986,0.7948999999999999,0.0192061459667093,1.0,0.8984924623115578,0.8089870048536089
1349,1350,Luxembourg,212,2019,2122019,Europe,North/Western Europe,0.8073191188819987,0.741661465645726,0.8729767721182714,0.912877724329106,0.8720407153156573,0.9537147333425544,0.9323830957739436,0.6886047763172827,0.6400502662694211,0.7371592863651444,1.0,0.78177166,1.2182283,0.8979546525540867,0.8517126535185109,0.9441966515896624,0.9251517511035524,0.8941911237621298,0.9561123784449752,0.8304971055086758,0.7979025185427611,0.8630916924745907,0.7907975395240905,0.7585976855374575,0.8229973935107234,0.8616692406540253,0.8100788774638359,0.9132596038442146,0.6972694391260419,0.6271402132118901,0.7673986650401938,0.7317216264344334,0.6843361657809973,0.7791070870878695,0.6788339384312819,0.6293593438458931,0.7283085330166708,0.8130741821414555,0.7580494869621575,0.8680988773207536,0.8109399654113102,0.7710254157669886,0.8508545150556318,0.9420737564247372,0.8893239535591255,0.9948235592903488,0.7725408728931372,0.7261093883014867,0.8189723574847877,0.7718399090378053,0.7017449753324719,0.8419348427431387,0.7578391109213845,0.717723614652102,0.7979546071906669,0.5903720036867848,0.543714287144575,0.6370297202289945,0.9071432820745988,0.8628090974473219,0.9514774667018756,0.868080120502645,0.8261217165359079,0.910038524469382,0.8348437541483343,0.791580381833147,0.8781071264635216,0.9186331293004844,0.8731665435161526,0.964099715084816,0.8253596114793719,0.7559581899618264,0.8947610329969173,0.4816,0.2599231754161332,0.0853272153785996,0.9289960369881108,0.9695102173207912,0.8320987654320987,0.8815414604888289,0.8472793029755055,1.0,1.0,0.7971492873218305,0.937685459940653,0.7380032206119163,0.8535853585358535,0.9040842727776752,1.0,1.0,1.0,1.0,1.0,1.0,0.9274834005988803,0.9302109592676129,0.6269720873786407,0.7892019471898509,1.0,0.9119962216624684,0.7045646661031277,0.7995913234831813,0.7559351476548929,0.8955326460481099,0.9038722314298628,1.0,1.0,0.8534444931987715,0.9014539579967691,,1.0,1.0,1.0,0.7952268709487329,0.90678091298567,1.0,1.0,0.9177747210759593,0.9222375690607736,0.9104967839058438,1.0,1.0,1.0,0.8095238095238096,0.7619944919553558,0.8796478980118377,0.7894349617422013,1.0,0.9583333333333334,1.0,0.9434192200557104,0.9636780104712044,0.7850921273031826,0.9631828978622328,0.7454128440366972,0.9588053553038104,0.9876543209876544,0.8951695786228161,0.9758149316508936,0.8333333333333334,,0.9748686357856255,0.8053169734151329,,0.8625499441965352,0.8910643309288974,0.8609467455621302,0.7644817073170731,0.8286969253294291,0.7478941894314676,0.3921568627450979,0.929916317991632,1.0,1.0,0.9524025385312784,0.6564136125654451,0.7712294043092522,0.811247932365374,1.0,0.7496033005395113,0.5775366943203574,0.6996314496314496,0.6919048331587611,1.0,1.0,0.8580858085808581,0.8936601859678782,0.8886783514921838,0.8948713852053043,1.0,0.6674418604651163,0.8710901913149104,0.933393474665464,0.8943454686289697,0.83333331,0.8388284005520625,0.8979563464479355,0.91699604743083,0.8667106565489936,0.8132644272179157,1.0,0.9340987731991192,0.6714576074332173,0.9386482386650936,,,,0.4816,0.2599231754161332,1.0,0.0954773869346734,0.8936903084390168
1916,1917,North Macedonia,343,2019,3432019,Europe,East-Central Europe,0.7210936537345275,0.6575846490179261,0.7846026584511289,0.7157055909047818,0.673646793454019,0.7577643883555446,0.956039009752438,0.5934659136457645,0.5507901234700511,0.6361417038214779,1.0,0.78177166,1.2182283,0.555340114884913,0.5086621263000608,0.6020181034697651,0.5286452794655229,0.4975290973216925,0.5597614616093533,0.6361502015763891,0.6052198436350726,0.6670805595177054,0.5526716490679512,0.5257717554394168,0.5795715426964856,0.7452241307921191,0.6951259095766826,0.7953223520075556,0.4901991556526707,0.4323071831425423,0.5480911281627991,0.5451179948481196,0.4995673226107217,0.5906686670855176,0.5933978045468042,0.5413728697467037,0.6454227393469048,0.5416551173682522,0.4903687404123533,0.5929414943241511,0.5304135798594619,0.4979070285195728,0.5629201311993511,0.7335924033514989,0.7110728248123889,0.7561119818906089,0.57693897744533,0.5272163553683256,0.6266615995223344,0.5635262912738069,0.4923333632788992,0.6347192192687147,0.5672681121917926,0.5319949502031319,0.6025412741804533,0.4310083209344234,0.3917350521024191,0.4702815897664276,0.6492515385193164,0.6071730449242209,0.6913300321144119,0.4528796768252346,0.4108752253326004,0.4948841283178688,0.4251363284584937,0.3920232057804478,0.4582494511365396,0.4885261279099933,0.4468619221184797,0.5301903337015069,0.4899408472784934,0.4423254009158088,0.537556293641178,0.4941,0.3572343149807939,0.5635868397884206,0.5701783355350066,0.6886149854038275,0.6446090534979424,0.7395411605937922,0.6899556140062469,1.0,1.0,0.8681170292573143,0.9007583250906694,0.7302737520128825,0.7596759675967596,0.8846793568656441,0.8,1.0,1.0,1.0,1.0,1.0,0.5520114568415571,0.5588430409977444,0.3517900485436893,0.3926832866204455,0.3333333333333333,0.631926952141058,0.5490278951817413,0.5540710468406161,0.6721192819918935,0.6650171821305841,0.6950429410878408,0.6666666666666666,0.5,0.7041099897615913,0.8556322514319283,,1.0,1.0,0.5,0.670447849145551,0.7173880927758901,0.66666669,0.5,0.8224056243313466,0.8062154696132597,0.8416586834542221,0.66666669,0.5,1.0,0.7842090859332239,0.8230178286708218,0.6342388829867962,0.88905238375515,0.75,,0.875,0.5468314763231198,0.5703534031413612,0.39296482412060296,0.5866983372921616,0.5626323218066337,0.7548918640576725,0.661522633744856,0.8653648509763617,0.822292323869611,,,0.8691805338894498,0.6413087934560328,0.8998510899873202,0.7463478286958428,0.561165906079788,0.6575443786982249,0.4911585365853658,0.7966487717585814,0.7010432538276778,0.6144313725490196,0.8368200836820083,0.66666669,0.33333334,0.8213961922030825,0.5574280104712042,0.5628960709759189,0.5438338540709428,1.0,0.4712789590606157,0.4135290363752393,0.6042690417690417,0.5739937153972766,,0.5,0.6174760333176175,0.7550295857988166,0.5847149849992105,0.5868349576609682,0.5,0.3723837209302326,0.4869419981779532,0.3886633588933995,0.3199070487993803,,0.5966876245974543,0.6382594188794662,0.4808504838489846,0.3993731441768393,0.4549526270456503,,0.5775401069518716,0.5934959349593496,0.5292432159110063,,,,0.4941,0.3572343149807939,1.0,0.985929648241206,0.5716298731798966
1945,1946,Croatia,344,2019,3442019,Europe,East-Central Europe,0.8080657525461995,0.7447309030320901,0.8714006020603089,0.9222183246333634,0.8808514712746626,0.9635851779920642,0.9590897724431108,0.6216896332471926,0.5781632104760744,0.6652160560183108,1.0,0.78177166,1.2182283,0.683410487298162,0.6361816126360691,0.7306393619602549,0.7199141225155202,0.6903588243617659,0.7494694206692746,0.6425130405721021,0.610418462702272,0.6746076184419323,0.5468785823345752,0.5200960945642952,0.5736610701048552,0.7042650416251511,0.6573103239213114,0.7512197593289909,0.6301109180115775,0.566728082859473,0.6934937531636821,0.6337910154214461,0.5756913223950991,0.6918907084477931,0.6418923304823089,0.6000696390633625,0.6837150219012552,0.5809343436594696,0.5276024063843652,0.634266280934574,0.5458908934521061,0.5192916403935535,0.5724901465106587,0.8138063372695177,0.7883317263145259,0.8392809482245095,0.6352797762977392,0.5897920884131335,0.680767464182345,0.6581125401523189,0.5863772121129519,0.7298478681916859,0.6753754251122149,0.639165575594718,0.7115852746297121,0.5545144116969976,0.5105508400581552,0.5984779833358399,0.6991854904346814,0.6554502507089397,0.7429207301604229,0.5382447438372496,0.4971604605297902,0.579329027144709,0.5299564715507039,0.5001210285958864,0.5597919145055215,0.5547461029735146,0.5124657522878403,0.5970264536591888,0.5746200171019388,0.526706124409867,0.6225339097940106,0.5402,0.3495518565941101,0.0,0.7997027741083224,0.8918261433668505,0.7914403292181069,0.9173789173789174,0.9132007233273056,1.0,1.0,0.8772693173293324,0.904055390702275,0.8508856682769727,0.7439243924392438,0.7575309554610978,0.8,1.0,1.0,1.0,1.0,1.0,0.7176148938940242,0.7736499933660607,0.6489684466019416,0.3251216993656881,0.6666666666666666,0.5294395465994962,0.5449422372499296,0.6369066331342345,0.6583671105964101,0.6767010309278351,0.599065843001356,0.6666666666666666,0.5,0.6403393301155478,0.7987957115582317,0.8489650711513583,1.0,1.0,0.5,0.7601649970536241,0.8996897621509824,1.0,0.5,0.8240868103316522,0.9458563535911604,0.7342274531271383,1.0,1.0,1.0,0.7081280788177341,0.6870560950862443,0.7504932463196237,0.8971453796350793,1.0,0.8333333333333334,1.0,0.6847144846796658,0.5202879581151831,0.5447236180904522,0.5882253138785205,0.6051517290049401,0.7837281153450052,0.8179012345679012,0.7810894141829394,0.8990536277602524,0.6666666666666666,,0.894639592537045,0.658077709611452,0.9070277473569538,0.7370519735477349,0.7707934638598558,0.6642011834319527,0.604420731707317,0.8968602570359524,0.7302982250687895,0.3220392156862745,0.8713389121338913,0.66666669,0.33333334,0.8730734360834088,0.7639070680628273,0.6551013941698351,0.6083440544017644,1.0,0.4846080609330372,0.6992661135928525,0.7999078624078623,0.6387849768068233,0.75,0.5,0.7829640106867829,0.6292476754015216,0.6464550765829781,0.7138520530436171,0.5,0.45334302325581394,0.5258123291831157,0.6468200270635994,0.5841982958946553,0.5,0.7800950774421099,0.6240789656610594,0.5614011176230067,0.4736060706037611,0.5893195521102498,0.75,0.8206983328090593,0.5772357723577236,0.5120512388336425,0.5858693989906715,0.5456971314209473,0.5774140261300494,0.5402,0.3495518565941101,1.0,0.0,0.5479881008298105
2059,2060,Slovenia,349,2019,3492019,Europe,East-Central Europe,0.8291607787135871,0.7634272457804941,0.8948943116466801,0.8727804788374003,0.8296564837812563,0.9159044738935442,0.967091772943236,0.7085133134581283,0.666917395846802,0.7501092310694546,1.0,0.78177166,1.2182283,0.8332563422181064,0.7857683495008869,0.8807443349353259,0.8804476207012346,0.8502478991176727,0.9106473422847964,0.7426085187996756,0.7102674532388091,0.7749495843605422,0.6826149761658211,0.6526540140949628,0.7125759382366794,0.7439889341062671,0.6965142881243868,0.7914635800881474,0.760638085620117,0.6906369905256683,0.8306391807145658,0.692132138667666,0.6460651078393373,0.7381991694959946,0.6897744222498634,0.6518401622924861,0.7277086822072407,0.7326611584492407,0.6794719280149188,0.7858503888835626,0.7080956052160391,0.6791965059358411,0.736994704496237,0.9307026565304568,0.8825484608463363,0.9788568522145772,0.7325283195462475,0.6826267720893817,0.7824298670031133,0.7302676988926924,0.6576436011965213,0.8028917965888634,0.7808753914377726,0.7436972410716697,0.8180535418038756,0.7210251096157719,0.6810545822531795,0.7609956369783644,0.6610333520777275,0.6170118882667269,0.7050548158887281,0.6898331875441136,0.6482449768547237,0.7314213982335035,0.6796052952615541,0.6456344856156832,0.7135761049074251,0.7104595544396718,0.665470284836563,0.7554488240427806,0.6144808601646574,0.5699736339185496,0.6589880864107652,0.5458,0.4814340588988476,0.77436281139532,0.7044253632760898,0.8553357119688615,0.9507818930041152,0.8995351626930574,0.8278809797797139,1.0,1.0,0.9012753188297074,0.8836135839103199,0.87085346215781,0.8054305430543054,0.9253372759194234,1.0,1.0,1.0,1.0,1.0,1.0,0.8748860825413358,0.9012869842112246,0.7052487864077669,0.6391798200324532,1.0,0.6738035264483626,0.5445195829811215,0.7409619616472808,0.8135495078170237,0.8497594501718213,0.8060870875395509,0.6666666666666666,0.5,0.6448734825215738,0.8252313114994859,0.8827619663648123,1.0,1.0,1.0,0.8817030053034766,0.923622396218053,1.0,0.5,0.9112028121656732,0.8897790055248619,0.8983166826330916,1.0,1.0,1.0,0.8144499178981938,0.8627337295260181,0.7931400819547729,0.8741907004120071,1.0,0.8333333333333334,1.0,0.7926532033426184,0.8368782722513092,0.6733668341708543,0.7745164574143197,0.768348623853211,0.8805355303810505,0.9609053497942388,0.9568345323741008,0.9421661409043112,0.5833333333333334,,0.9517916008010088,0.7595092024539877,0.9059690377416696,0.8466133873820562,0.8929780656558223,0.6628698224852071,0.6734756097560975,0.8962095331055799,0.7605621030825889,0.3833725490196079,0.9675732217573222,0.66666669,0.33333334,0.8599274705349047,0.8242801047120419,0.807192648922687,0.8110641426208418,1.0,0.7849888924151064,0.8187619655392468,0.7888513513513513,0.7719587011821039,0.75,1.0,0.6457645764576458,0.661200338123415,0.621348492025896,0.6433935133407892,1.0,0.6890988372093023,0.6931369571819009,0.7469553450608931,0.7099922540666149,0.58333331,0.7685937739610489,0.7403030724315307,0.814365544500477,0.7189046519300561,0.6787252368647718,0.875,0.7017930166719093,0.6994773519163763,0.7075678408899377,0.4456338889738493,0.6180787191460974,0.6589578014716924,0.5458,0.4814340588988476,1.0,0.9909547738693468,0.7814310317833097
